,0,1,2,3
0,0.24382717118317576,0.4905548958418992,0.42946992728084843,0
0,0.2387800773687267,0.49513145765675287,0.4323743628569804,0
0,0.23085084308567502,0.4840085654542212,0.42399362923527134,0
0,0.2337428162556975,0.4831605025762074,0.4223365648001787,0
0,0.23070980866162444,0.4796661683792028,0.41987801938637265,0
0,0.23338409185390066,0.477452302867586,0.4172396099671465,0
0,0.2394975275567753,0.47769935290676024,0.416267023873786,0
0,0.23574274184583882,0.476047728685447,0.41584732260865737,0
0,0.23459788559102712,0.4718194739147713,0.41199200850150197,0
0,0.23341865841525472,0.4693933615736168,0.408734023222658,0
0,0.23888254282587357,0.47422846788013767,0.41325061346023334,0
0,0.24157997673438894,0.48167604994781216,0.4192825902033468,0
0,0.24573264697376176,0.4895686782901856,0.4265205519441813,0
0,0.25117596639434653,0.49725628933899507,0.43228803458243015,0
0,0.2550158323504382,0.5003049574438806,0.4343009333986697,0
0,0.2526892655678465,0.4984866322964317,0.4333831569801753,0
0,0.24956953014958755,0.49649819346443624,0.4319803988624668,0
0,0.24651934873897258,0.49418742377187375,0.43004335299264523,0
0,0.2454869100842888,0.49331996232223124,0.42913107485335267,0
0,0.24440762391037502,0.49253696964628485,0.42872620579668463,0
0,0.24593969855630385,0.4943136305068435,0.4304129790992796,0
0,0.24395565586977425,0.49301567883081643,0.4293674974216589,0
0,0.24532249641234896,0.49475646325124956,0.4306825442635179,0
0,0.24752416279056094,0.4982929741795838,0.4337175822918401,0
0,0.2516028886447422,0.5019492521339223,0.4359059957205573,0
0,0.2534288865773696,0.5058113709351607,0.43917243383077675,0
0,0.2536044405323963,0.507279916038068,0.44100607255098007,0
0,0.25443965845066885,0.5089972814349509,0.4422408374551808,0
0,0.25450388174338795,0.5099662446005024,0.44325832192829645,0
0,0.2541430494490334,0.5103012761202417,0.4436391730394678,0
0,0.25386337729399205,0.5105030567512696,0.443608725978545,0
0,0.25165703459813316,0.5072854954750723,0.441291017280406,0
0,0.25139209530409456,0.507050560620659,0.44086561511436506,0
0,0.2513229365099713,0.507876828990991,0.44159204796838253,0
0,0.24888568327857205,0.5055327884173911,0.4397854510536683,0
0,0.24656934033308964,0.5019901011866829,0.43716139959852096,0
0,0.24813956921176936,0.5029627377899565,0.43744045994729747,0
0,0.25063508072822144,0.5055589851698717,0.43899575812464225,0
0,0.2504763246318976,0.5061794238576809,0.4400433728386566,0
0,0.25071503560539854,0.5069419756579363,0.4408640273022413,0
0,0.25084718432002995,0.5075827616527947,0.4415973377201093,0
0,0.25103038509353753,0.5074874016458012,0.4412071450183417,0
0,0.25099668442275797,0.5076814246457927,0.4411451198679307,0
0,0.2508799872526892,0.5078509492397292,0.4411308194071631,0
0,0.25010318696105155,0.5069159417310779,0.44080597742250915,0
0,0.2485302848985537,0.5052293761211565,0.43963609520004676,0
0,0.2495553132112834,0.5064831949106589,0.44051944261229337,0
0,0.24927744319279482,0.5052752890962877,0.43913694752123494,0
0,0.2489636153937425,0.5057657845188533,0.4396992156558892,0
0,0.248530274687756,0.5049811391717715,0.4394158246256941,0
0,0.24761497002028376,0.5035155822217042,0.4381922691404246,0
0,0.24776320459486442,0.5042912158638635,0.43885059334891485,0
0,0.24748810122854928,0.5034663665140859,0.4380274233451466,0
0,0.24569995989838458,0.5031429806637594,0.43825694665792264,0
0,0.24487852759135156,0.5019003633379437,0.4374247275295551,0
0,0.24454984073626143,0.4992391175081971,0.43528985507937,0
0,0.2416005874885901,0.4952039410522933,0.4318450667487409,0
0,0.2412771192420627,0.4966006725983997,0.4336828531067528,0
0,0.24267488870676177,0.49655344988603217,0.43305187826165303,0
0,0.24221627619348596,0.4969333965152603,0.433829449033088,0
0,0.2437854627269099,0.4961111149102288,0.43205795774258576,0
0,0.243116877852555,0.4957268337071512,0.43183466097898227,0
0,0.24196782132208045,0.4951905818686716,0.4315779340137796,0
0,0.24376538306890974,0.496702589939412,0.432219927160477,0
0,0.24528922577716314,0.4983583060809828,0.43379872880160397,0
0,0.24660152122751788,0.49964147450347496,0.43514168567539546,0
0,0.24604919103849046,0.5005131254869644,0.43621277528050095,0
0,0.24611702895934823,0.4999396969291968,0.4359994069079332,0
0,0.24533020500467043,0.4983458375625478,0.4343250259321249,0
0,0.24578495786410087,0.49957265253515515,0.43522130181167723,0
